zip,type,primary_city,state,county,timezone,area_codes,latitude,longitude,irs_estimated_population
04270,STANDARD,Oxford,ME,Oxford County,America/New_York,207,44.14,-70.5,5340
04274,STANDARD,Poland,ME,Androscoggin County,America/New_York,207,44.06,-70.39,5130
04275,STANDARD,Roxbury,ME,Oxford County,America/New_York,207,44.66,-70.59,400
04276,STANDARD,Rumford,ME,Oxford County,America/New_York,207,44.54,-70.56,4270
04280,STANDARD,Sabattus,ME,Androscoggin County,America/New_York,207,44.11,-70.1,6170
04281,STANDARD,South Paris,ME,Oxford County,America/New_York,207,44.21,-70.51,4150
04282,STANDARD,Turner,ME,Androscoggin County,America/New_York,207,44.25,-70.25,5240
04284,STANDARD,Wayne,ME,Kennebec County,America/New_York,207,44.34,-70.06,1120
04285,STANDARD,Weld,ME,Franklin County,America/New_York,207,44.69,-70.42,330
04287,STANDARD,Bowdoin,ME,Sagadahoc County,America/New_York,207,44.04,-70.02,2870
04289,STANDARD,West Paris,ME,Oxford County,America/New_York,207,44.32,-70.57,1580
04290,STANDARD,Peru,ME,Oxford County,America/New_York,207,44.5,-70.4,1310
04292,STANDARD,Sumner,ME,Oxford County,America/New_York,207,44.39,-70.43,840
04294,STANDARD,Wilton,ME,Franklin County,America/New_York,207,44.59,-70.23,3150
04330,STANDARD,Augusta,ME,Kennebec County,America/New_York,207,44.33,-69.72,21630
04342,STANDARD,Dresden,ME,Lincoln County,America/New_York,207,44.1,-69.72,1500
04344,STANDARD,Farmingdale,ME,Kennebec County,America/New_York,207,44.25,-69.78,2610
04345,STANDARD,Gardiner,ME,Kennebec County,America/New_York,207,44.19,-69.78,10570
04346,STANDARD,Randolph,ME,Kennebec County,America/New_York,207,44.23,-69.75,1450
04347,STANDARD,Hallowell,ME,Kennebec County,America/New_York,207,44.29,-69.81,2300
04348,STANDARD,Jefferson,ME,Lincoln County,America/New_York,207,44.2,-69.45,2760
04349,STANDARD,Kents Hill,ME,Kennebec County,America/New_York,207,44.43,-70.07,1240
04350,STANDARD,Litchfield,ME,Kennebec County,America/New_York,207,44.13,-69.96,3230
04351,STANDARD,Manchester,ME,Kennebec County,America/New_York,207,44.32,-69.86,2460
04352,STANDARD,Mount Vernon,ME,Kennebec County,America/New_York,207,44.5,-69.98,1560
04353,STANDARD,Whitefield,ME,Lincoln County,America/New_York,207,44.17,-69.62,2020
04354,STANDARD,Palermo,ME,Waldo County,America/New_York,207,44.4,-69.47,1340
04355,STANDARD,Readfield,ME,Kennebec County,America/New_York,207,44.38,-69.96,2510
04357,STANDARD,Richmond,ME,Sagadahoc County,America/New_York,207,44.12,-69.83,3070
04358,STANDARD,South China,ME,Kennebec County,America/New_York,207,44.39,-69.58,3810
04360,STANDARD,Vienna,ME,Kennebec County,America/New_York,207,44.53,-69.98,510
04363,STANDARD,Windsor,ME,Kennebec County,America/New_York,207,44.31,-69.58,2360
04364,STANDARD,Winthrop,ME,Kennebec County,America/New_York,207,44.31,-69.96,5420
04401,STANDARD,Bangor,ME,Penobscot County,America/New_York,207,44.83,-68.78,35140
04406,STANDARD,Abbot,ME,Piscataquis County,America/New_York,207,45.18,-69.45,570
04408,STANDARD,Aurora,ME,Hancock County,America/New_York,207,44.85,-68.32,197
04410,STANDARD,Bradford,ME,Penobscot County,America/New_York,207,45.06,-68.93,1050
04411,STANDARD,Bradley,ME,Penobscot County,America/New_York,207,44.92,-68.62,1390
04412,STANDARD,Brewer,ME,Penobscot County,America/New_York,207,44.77,-68.73,8400
04413,STANDARD,Brookton,ME,Washington County,America/New_York,207,45.52,-67.76,192
04414,STANDARD,Brownville,ME,Piscataquis County,America/New_York,207,45.3,-69.03,1020
04416,STANDARD,Bucksport,ME,Hancock County,America/New_York,207,44.6,-68.79,4770
04417,STANDARD,Burlington,ME,Penobscot County,America/New_York,207,45.2,-68.42,310
04418,STANDARD,Greenbush,ME,Penobscot County,America/New_York,207,45.08,-68.59,1330
04419,STANDARD,Carmel,ME,Penobscot County,America/New_York,207,44.79,-69.05,2700
04421,STANDARD,Castine,ME,Hancock County,America/New_York,207,44.41,-68.81,540
04422,STANDARD,Charleston,ME,Penobscot County,America/New_York,207,45.08,-69.04,1010
04424,STANDARD,Danforth,ME,Washington County,America/New_York,207,45.66,-67.86,610
04426,STANDARD,Dover Foxcroft,ME,Piscataquis County,America/New_York,207,45.21,-69.18,3850
04427,STANDARD,Corinth,ME,Penobscot County,America/New_York,207,44.98,-69.01,2660
04428,STANDARD,Eddington,ME,Penobscot County,America/New_York,207,44.82,-68.69,2650
04429,STANDARD,Holden,ME,Penobscot County,America/New_York,207,44.75,-68.67,4720
04430,STANDARD,East Millinocket,ME,Penobscot County,America/New_York,207,45.62,-68.57,1170
04434,STANDARD,Etna,ME,Penobscot County,America/New_York,207,44.82,-69.11,1110
04435,STANDARD,Exeter,ME,Penobscot County,America/New_York,207,44.97,-69.14,760
04438,STANDARD,Frankfort,ME,Waldo County,America/New_York,207,44.6,-68.87,1030
04441,STANDARD,Greenville,ME,Piscataquis County,America/New_York,207,45.46,-69.59,1180
04442,STANDARD,Greenville Junction,ME,Piscataquis County,America/New_York,207,45.47,-69.69,509
04443,STANDARD,Guilford,ME,Piscataquis County,America/New_York,207,45.23,-69.35,1870
04444,STANDARD,Hampden,ME,Penobscot County,America/New_York,207,44.73,-68.95,8750
04448,STANDARD,Howland,ME,Penobscot County,America/New_York,207,45.25,-68.66,1090
04449,STANDARD,Hudson,ME,Penobscot County,America/New_York,207,45,-68.88,1230
04450,STANDARD,Kenduskeag,ME,Penobscot County,America/New_York,207,44.91,-68.93,1120
04451,STANDARD,Kingman,ME,Penobscot County,America/New_York,207,45.54,-68.2,256
04453,STANDARD,Lagrange,ME,Penobscot County,America/New_York,207,45.16,-68.84,590
04455,STANDARD,Lee,ME,Penobscot County,America/New_York,207,45.36,-68.28,730
04456,STANDARD,Levant,ME,Penobscot County,America/New_York,207,44.86,-68.93,2620
04457,STANDARD,Lincoln,ME,Penobscot County,America/New_York,207,45.36,-68.5,4720
04459,STANDARD,Mattawamkeag,ME,Penobscot County,America/New_York,207,45.51,-68.35,480
04460,STANDARD,Medway,ME,Penobscot County,America/New_York,207,45.6,-68.53,990
04461,STANDARD,Milford,ME,Penobscot County,America/New_York,207,44.94,-68.64,2590
04462,STANDARD,Millinocket,ME,Penobscot County,America/New_York,207,45.65,-68.69,3300
04463,STANDARD,Milo,ME,Piscataquis County,America/New_York,207,45.25,-68.98,2220
04464,STANDARD,Monson,ME,Piscataquis County,America/New_York,207,45.28,-69.5,480
04468,STANDARD,Old Town,ME,Penobscot County,America/New_York,207,44.95,-68.73,6900
04471,STANDARD,Orient,ME,Aroostook County,America/New_York,207,45.81,-67.84,430
04472,STANDARD,Orland,ME,Hancock County,America/New_York,207,44.57,-68.73,1850
04473,STANDARD,Orono,ME,Penobscot County,America/New_York,207,44.88,-68.68,4270
04474,STANDARD,Orrington,ME,Penobscot County,America/New_York,207,44.73,-68.82,3550
04475,STANDARD,Passadumkeag,ME,Penobscot County,America/New_York,207,45.18,-68.61,260
04476,STANDARD,Penobscot,ME,Hancock County,America/New_York,207,44.46,-68.71,940
04478,STANDARD,Rockwood,ME,Somerset County,America/New_York,207,45.67,-69.74,240
04479,STANDARD,Sangerville,ME,Piscataquis County,America/New_York,207,45.16,-69.35,1040
04481,STANDARD,Sebec,ME,Piscataquis County,America/New_York,207,45.27,-69.11,550
04487,STANDARD,Springfield,ME,Penobscot County,America/New_York,207,45.39,-68.13,570
04488,STANDARD,Stetson,ME,Penobscot County,America/New_York,207,44.89,-69.14,1030
04490,STANDARD,Topsfield,ME,Washington County,America/New_York,207,45.41,-67.73,210
04492,STANDARD,Waite,ME,Washington County,America/New_York,207,45.32,-67.69,141
04493,STANDARD,West Enfield,ME,Penobscot County,America/New_York,207,45.26,-68.58,1570
04495,STANDARD,Winn,ME,Penobscot County,America/New_York,207,45.48,-68.37,300
04496,STANDARD,Winterport,ME,Waldo County,America/New_York,207,44.65,-68.85,3370
04497,STANDARD,Wytopitlock,ME,Aroostook County,America/New_York,207,45.64,-68.07,230
04530,STANDARD,Bath,ME,Sagadahoc County,America/New_York,207,43.93,-69.83,9690
04535,STANDARD,Alna,ME,Lincoln County,America/New_York,207,44.1,-69.6,710
04537,STANDARD,Boothbay,ME,Lincoln County,America/New_York,207,43.88,-69.62,1870
04538,STANDARD,Boothbay Harbor,ME,Lincoln County,America/New_York,207,43.85,-69.62,1610
04539,STANDARD,Bristol,ME,Lincoln County,America/New_York,207,43.95,-69.5,1100
04541,STANDARD,Chamberlain,ME,Lincoln County,America/New_York,207,43.88,-69.49,75
04543,STANDARD,Damariscotta,ME,Lincoln County,America/New_York,207,44.03,-69.51,2060
04544,STANDARD,East Boothbay,ME,Lincoln County,America/New_York,207,43.82,-69.59,620
04547,STANDARD,Friendship,ME,Knox County,America/New_York,207,43.98,-69.33,1060
04548,STANDARD,Georgetown,ME,Sagadahoc County,America/New_York,207,43.8,-69.74,930
04549,STANDARD,Isle Of Springs,ME,Lincoln County,America/New_York,207,43.89,-69.62,0
04551,STANDARD,Bremen,ME,Lincoln County,America/New_York,207,44,-69.42,650
04553,STANDARD,Newcastle,ME,Lincoln County,America/New_York,207,44.05,-69.57,1870
04554,STANDARD,New Harbor,ME,Lincoln County,America/New_York,207,43.85,-69.5,650
04555,STANDARD,Nobleboro,ME,Lincoln County,America/New_York,207,44.07,-69.48,1660
04556,STANDARD,Edgecomb,ME,Lincoln County,America/New_York,207,43.95,-69.63,1070
04558,STANDARD,Pemaquid,ME,Lincoln County,America/New_York,207,43.89,-69.52,240
04562,STANDARD,Phippsburg,ME,Sagadahoc County,America/New_York,207,43.82,-69.81,1800
04563,STANDARD,Cushing,ME,Knox County,America/New_York,207,44.01,-69.24,1280
04564,STANDARD,Round Pond,ME,Lincoln County,America/New_York,207,43.91,-69.46,450
04568,STANDARD,South Bristol,ME,Lincoln County,America/New_York,207,43.86,-69.56,310
04571,STANDARD,Trevett,ME,Lincoln County,America/New_York,207,43.89,-69.67,240
04572,STANDARD,Waldoboro,ME,Lincoln County,America/New_York,207,44.09,-69.38,4520
04573,STANDARD,Walpole,ME,Lincoln County,America/New_York,207,43.94,-69.55,430
04574,STANDARD,Washington,ME,Knox County,America/New_York,207,44.27,-69.36,1270
04576,STANDARD,Southport,ME,Lincoln County,America/New_York,207,43.81,-69.66,520
04578,STANDARD,Wiscasset,ME,Lincoln County,America/New_York,207,44.01,-69.67,3920
04579,STANDARD,Woolwich,ME,Sagadahoc County,America/New_York,207,43.96,-69.78,2920
04605,STANDARD,Ellsworth,ME,Hancock County,America/New_York,207,44.58,-68.49,12120
04606,STANDARD,Addison,ME,Washington County,America/New_York,207,44.54,-67.71,970
04607,STANDARD,Gouldsboro,ME,Hancock County,America/New_York,207,44.47,-68.03,900
04609,STANDARD,Bar Harbor,ME,Hancock County,America/New_York,207,44.38,-68.21,4200
04612,STANDARD,Bernard,ME,Hancock County,America/New_York,207,44.24,-68.35,420
04613,STANDARD,Birch Harbor,ME,Hancock County,America/New_York,207,44.38,-68.04,210
04614,STANDARD,Blue Hill,ME,Hancock County,America/New_York,207,44.41,-68.58,2620
04616,STANDARD,Brooklin,ME,Hancock County,America/New_York,207,44.26,-68.56,750
04617,STANDARD,Brooksville,ME,Hancock County,America/New_York,207,44.35,-68.76,650
04619,STANDARD,Calais,ME,Washington County,America/New_York,207,45.13,-67.2,2550
04622,STANDARD,Cherryfield,ME,Washington County,America/New_York,207,44.6,-67.92,940
04623,STANDARD,Columbia Falls,ME,Washington County,America/New_York,207,44.65,-67.72,810
04624,STANDARD,Corea,ME,Hancock County,America/New_York,207,44.41,-67.99,159
04626,STANDARD,Cutler,ME,Washington County,America/New_York,207,44.69,-67.21,440
04627,STANDARD,Deer Isle,ME,Hancock County,America/New_York,207,44.22,-68.67,1470
04628,STANDARD,Dennysville,ME,Washington County,America/New_York,207,44.9,-67.22,510
04630,STANDARD,East Machias,ME,Washington County,America/New_York,207,44.73,-67.39,1260
04631,STANDARD,Eastport,ME,Washington County,America/New_York,207,44.91,-67.01,950
04634,STANDARD,Franklin,ME,Hancock County,America/New_York,207,44.58,-68.23,1590
04640,STANDARD,Hancock,ME,Hancock County,America/New_York,207,44.52,-68.25,2080
04642,STANDARD,Harborside,ME,Hancock County,America/New_York,207,44.33,-68.81,143
04643,STANDARD,Harrington,ME,Washington County,America/New_York,207,44.61,-67.81,900
04648,STANDARD,Jonesboro,ME,Washington County,America/New_York,207,44.66,-67.57,500
04649,STANDARD,Jonesport,ME,Washington County,America/New_York,207,44.53,-67.59,1020
04650,STANDARD,Little Deer Isle,ME,Hancock County,America/New_York,207,44.28,-68.71,210
04652,STANDARD,Lubec,ME,Washington County,America/New_York,207,44.79,-67.11,1210
04653,STANDARD,Bass Harbor,ME,Hancock County,America/New_York,207,44.21,-68.33,510
04654,STANDARD,Machias,ME,Washington County,America/New_York,207,44.7,-67.47,2560
04655,STANDARD,Machiasport,ME,Washington County,America/New_York,207,44.69,-67.39,800
04657,STANDARD,Meddybemps,ME,Washington County,America/New_York,207,45.03,-67.35,220
04658,STANDARD,Milbridge,ME,Washington County,America/New_York,207,44.52,-67.88,1170
04660,STANDARD,Mount Desert,ME,Hancock County,America/New_York,207,44.34,-68.35,1380
04664,STANDARD,Sullivan,ME,Hancock County,America/New_York,207,44.53,-68.15,1000
04666,STANDARD,Pembroke,ME,Washington County,America/New_York,207,44.95,-67.16,980
04667,STANDARD,Perry,ME,Washington County,America/New_York,207,44.97,-67.07,1180
04668,STANDARD,Princeton,ME,Washington County,America/New_York,207,45.22,-67.57,1390
04669,STANDARD,Prospect Harbor,ME,Hancock County,America/New_York,207,44.41,-68.02,280
04671,STANDARD,Robbinston,ME,Washington County,America/New_York,207,45.06,-67.16,470
04673,STANDARD,Sargentville,ME,Hancock County,America/New_York,207,44.31,-68.68,107
04674,STANDARD,Seal Cove,ME,Hancock County,America/New_York,207,44.3,-68.41,340
04676,STANDARD,Sedgwick,ME,Hancock County,America/New_York,207,44.35,-68.63,870
04677,STANDARD,Sorrento,ME,Hancock County,America/New_York,207,44.49,-68.18,220
04679,STANDARD,Southwest Harbor,ME,Hancock County,America/New_York,207,44.27,-68.33,1660
04680,STANDARD,Steuben,ME,Washington County,America/New_York,207,44.51,-67.96,940
04681,STANDARD,Stonington,ME,Hancock County,America/New_York,207,44.18,-68.67,930
04683,STANDARD,Sunset,ME,Hancock County,America/New_York,207,44.25,-68.79,132
04684,STANDARD,Surry,ME,Hancock County,America/New_York,207,44.49,-68.5,1390
04685,STANDARD,Swans Island,ME,Hancock County,America/New_York,207,44.14,-68.45,300
04686,STANDARD,Wesley,ME,Washington County,America/New_York,207,44.95,-67.66,108
04691,STANDARD,Whiting,ME,Washington County,America/New_York,207,44.76,-67.26,380
04693,STANDARD,Winter Harbor,ME,Hancock County,America/New_York,207,44.39,-68.08,410
04694,STANDARD,Baileyville,ME,Washington County,America/New_York,207,45.09,-67.46,1880
04730,STANDARD,Houlton,ME,Aroostook County,America/New_York,207,46.11,-67.83,7870
04732,STANDARD,Ashland,ME,Aroostook County,America/New_York,207,46.63,-68.4,1330
04733,STANDARD,Benedicta,ME,Aroostook County,America/New_York,207,45.8,-68.41,210
04735,STANDARD,Bridgewater,ME,Aroostook County,America/New_York,207,46.42,-67.84,410
04736,STANDARD,Caribou,ME,Aroostook County,America/New_York,207,46.86,-67.99,7560
04739,STANDARD,Eagle Lake,ME,Aroostook County,America/New_York,207,47.04,-68.59,690
04740,STANDARD,Easton,ME,Aroostook County,America/New_York,207,46.64,-67.91,1060
04742,STANDARD,Fort Fairfield,ME,Aroostook County,America/New_York,207,46.76,-67.83,2730
04743,STANDARD,Fort Kent,ME,Aroostook County,America/New_York,207,47.26,-68.57,3610
04745,STANDARD,Frenchville,ME,Aroostook County,America/New_York,207,47.28,-68.38,880
04746,STANDARD,Grand Isle,ME,Aroostook County,America/New_York,207,47.3,-68.15,280
04747,STANDARD,Island Falls,ME,Aroostook County,America/New_York,207,46,-68.27,960
04750,STANDARD,Limestone,ME,Aroostook County,America/New_York,207,46.91,-67.83,1460
04756,STANDARD,Madawaska,ME,Aroostook County,America/New_York,207,47.34,-68.33,2500
04757,STANDARD,Mapleton,ME,Aroostook County,America/New_York,207,46.68,-68.16,2340
04758,STANDARD,Mars Hill,ME,Aroostook County,America/New_York,207,46.51,-67.86,1340
04760,STANDARD,Monticello,ME,Aroostook County,America/New_York,207,46.3,-67.84,620
04761,STANDARD,New Limerick,ME,Aroostook County,America/New_York,207,46.1,-67.96,460
04762,STANDARD,New Sweden,ME,Aroostook County,America/New_York,207,46.94,-68.12,500
04763,STANDARD,Oakfield,ME,Aroostook County,America/New_York,207,46.09,-68.15,600
04764,STANDARD,Oxbow,ME,Aroostook County,America/New_York,207,46.41,-68.49,56
04765,STANDARD,Patten,ME,Penobscot County,America/New_York,207,45.99,-68.44,930
04766,STANDARD,Perham,ME,Aroostook County,America/New_York,207,46.84,-68.19,340
04768,STANDARD,Portage,ME,Aroostook County,America/New_York,207,46.76,-68.47,300
04769,STANDARD,Presque Isle,ME,Aroostook County,America/New_York,207,46.68,-67.98,7470
04772,STANDARD,Saint Agatha,ME,Aroostook County,America/New_York,207,47.24,-68.31,590
04773,STANDARD,Saint David,ME,Aroostook County,America/New_York,207,47.31,-68.22,570
04774,STANDARD,Saint Francis,ME,Aroostook County,America/New_York,207,47.17,-68.89,470
04776,STANDARD,Sherman,ME,Aroostook County,America/New_York,207,45.81,-68.31,640
04777,STANDARD,Stacyville,ME,Penobscot County,America/New_York,207,45.89,-68.43,270
04779,STANDARD,Sinclair,ME,Aroostook County,America/New_York,207,47.16,-68.3,310
04780,STANDARD,Smyrna Mills,ME,Aroostook County,America/New_York,207,46.24,-68.29,580
04781,STANDARD,Wallagrass,ME,Aroostook County,America/New_York,207,47.15,-68.57,440
04783,STANDARD,Stockholm,ME,Aroostook County,America/New_York,207,47.04,-68.14,390
04785,STANDARD,Van Buren,ME,Aroostook County,America/New_York,207,47.16,-67.95,1630
04786,STANDARD,Washburn,ME,Aroostook County,America/New_York,207,46.79,-68.15,1480
04787,STANDARD,Westfield,ME,Aroostook County,America/New_York,207,46.57,-67.92,370
04841,STANDARD,Rockland,ME,Knox County,America/New_York,207,44.12,-69.13,5840
04843,STANDARD,Camden,ME,Knox County,America/New_York,207,44.2,-69.06,4560
04847,STANDARD,Hope,ME,Knox County,America/New_York,207,44.26,-69.15,1460
04848,STANDARD,Islesboro,ME,Waldo County,America/New_York,207,44.3,-68.9,460
04849,STANDARD,Lincolnville,ME,Waldo County,America/New_York,207,44.28,-69,3400
04853,STANDARD,North Haven,ME,Knox County,America/New_York,207,44.15,-68.86,350
04854,STANDARD,Owls Head,ME,Knox County,America/New_York,207,44.08,-69.05,1290
04856,STANDARD,Rockport,ME,Knox County,America/New_York,207,44.18,-69.07,3410
04858,STANDARD,South Thomaston,ME,Knox County,America/New_York,207,44.05,-69.12,1320
04859,STANDARD,Spruce Head,ME,Knox County,America/New_York,207,44.01,-69.17,650
04860,STANDARD,Tenants Harbor,ME,Knox County,America/New_York,207,43.95,-69.23,1420
04861,STANDARD,Thomaston,ME,Knox County,America/New_York,207,44.08,-69.18,2320
04862,STANDARD,Union,ME,Knox County,America/New_York,207,44.21,-69.27,3410
04863,STANDARD,Vinalhaven,ME,Knox County,America/New_York,207,44.04,-68.83,1070
04864,STANDARD,Warren,ME,Knox County,America/New_York,207,44.12,-69.24,3580
04901,STANDARD,Waterville,ME,Kennebec County,America/New_York,207,44.56,-69.55,19930
04910,STANDARD,Albion,ME,Kennebec County,America/New_York,207,44.53,-69.44,1800
04911,STANDARD,Anson,ME,Somerset County,America/New_York,207,44.77,-69.97,1630
