ZipCode,City,State,HomeSale,HomeBaseValue,HomeMaxValue,MedianListPrice,MedianSoldPrice,Year
12033, Castleton-on-Hudson, NY,67,25000,900000,298500,364500,2022
12037, Chatham, NY,35,65000,5900000,599900,0,2022
12041, Clarksville, NY,3,32500,165000,299000,0,2022
12042, Climax, NY,7,120000,580000,439900,0,2022
12043, Cobleskill, NY,40,19900,599000,224000,260000,2022
12046, Coeymans Hollow, NY,2,169900,199000,239900,0,2022
12047, Cohoes, NY,111,5000,950000,269900,307200,2022
12051, Coxsackie, NY,47,4500,1200000,349900,235000,2022
12052, Cropseyville, NY,10,74900,500000,339000,196000,2022
12053, Delanson, NY,44,49000,950000,330000,370000,2022
12054, Delmar, NY,56,55000,649900,354900,415000,2022
12056, Duanesburg, NY,14,35000,718000,499900,359000,2022
12057, Eagle Bridge, NY,11,9500,379000,335000,0,2022
12058, Earlton, NY,10,39000,495000,465000,0,2022
12059, East Berne, NY,21,25000,4900000,250000,300000,2022
12060, East Chatham, NY,17,45000,1800000,1200000,0,2022
12061, East Greenbush, NY,34,36000,799000,390000,360000,2022
12062, East Nassau, NY,17,29900,1300000,235000,290000,2022
12064, East Worcester, NY,3,99900,125000,99900,0,2022
12065, Clifton Park, NY,187,40000,2800000,439900,420000,2022
12066, Esperance, NY,18,19900,1300000,245000,227000,2022
12067, Feura Bush, NY,12,59900,449000,299900,0,2022
12068, Fonda, NY,16,10000,499000,206500,186400,2022
12072, Fultonville, NY,26,25000,900000,196500,238000,2022
12074, Galway, NY,32,19800,1200000,239900,275000,2022
12075, Ghent, NY,24,140000,5500000,579000,0,2022
12076, Gilboa, NY,45,29000,975000,294000,225000,2022
12077, Glenmont, NY,47,90000,899000,370500,449500,2022
12078, Gloversville, NY,168,1,1900000,164500,141100,2022
12083, Greenville, NY,68,29900,1400000,354500,330000,2022
12084, Guilderland, NY,11,148800,750000,449900,0,2022
12086, Hagaman, NY,8,100000,384000,234500,0,2022
12087, Hannacroix, NY,23,21000,799000,350000,0,2022
12090, Hoosick Falls, NY,74,12900,1200000,165000,199000,2022
12092, Howes Cave, NY,10,110000,579000,144900,0,2022
12093, Jefferson, NY,46,14500,2000000,249000,145000,2022
12094, Johnsonville, NY,9,79000,549900,369900,191100,2022
12095, Johnstown, NY,78,6500,1400000,167900,228500,2022
12106, Kinderhook, NY,28,115000,2700000,422800,508000,2022
12108, Lake Pleasant, NY,7,38500,479000,0,75000,2022
12110, Latham, NY,133,79900,3800000,399900,402000,2022
12116, Maryland, NY,21,24900,6900000,295000,0,2022
12117, Mayfield, NY,34,23500,949900,275800,270000,2022
12118, Mechanicville, NY,172,12000,1200000,419000,437500,2022
12120, Medusa, NY,7,50000,985000,692000,0,2022
12121, Melrose, NY,13,47000,449900,190000,385000,2022
12122, Middleburgh, NY,60,20000,2500000,229000,232500,2022
12125, New Lebanon, NY,34,26000,2200000,387000,350000,2022
12130, Niverville, NY,2,279000,359000,299900,0,2022
12134, Northville, NY,48,25000,899500,387000,299900,2022
12136, Old Chatham, NY,20,119400,9400000,1300000,0,2022
12137, Pattersonville, NY,12,89500,3500000,359900,0,2022
12138, Petersburg, NY,36,24500,1300000,225000,227500,2022
12139, Piseco, NY,2,172200,185000,260000,0,2022
12140, Poestenkill, NY,12,39000,549900,305000,0,2022
12143, Ravena, NY,30,19900,589900,237500,210000,2022
12144, Rensselaer, NY,87,24900,1500000,229900,213000,2022
12147, Rensselaerville, NY,21,10000,890000,319600,0,2022
12148, Rexford, NY,24,100000,2000000,469900,445000,2022
12149, Richmondville, NY,23,13500,489900,227500,192000,2022
12150, Rotterdam Junction, NY,4,159000,359900,259900,0,2022
12151, Round Lake, NY,16,130000,581500,293000,325000,2022
12154, Schaghticoke, NY,32,47000,850000,376000,292800,2022
12155, Schenevus, NY,19,24900,599900,124900,201000,2022
12156, Schodack Landing, NY,9,169900,5500000,225000,0,2022
12157, Schoharie, NY,34,32500,700000,264900,297500,2022
12158, Selkirk, NY,33,19900,824900,288800,326000,2022
12159, Slingerlands, NY,32,89900,985000,444700,297500,2022
12160, Sloansville, NY,5,42900,315000,239900,0,2022
12164, Speculator, NY,4,239900,399000,269900,0,2022
12166, Sprakers, NY,13,42500,729900,169000,175000,2022
12167, Stamford, NY,40,25000,849000,249000,179000,2022
12168, Stephentown, NY,27,24900,1100000,350500,325000,2022
12170, Stillwater, NY,69,75000,6500000,359500,292500,2022
12173, Stuyvesant, NY,22,55000,2800000,398000,0,2022
12175, Summit, NY,14,35000,399900,229900,181500,2022
12180, Troy, NY,280,10000,8000000,249900,275000,2022
12182, Troy, NY,101,8000,750000,183700,217500,2022
12183, Troy, NY,14,75000,450000,0,0,2022
12184, Valatie, NY,40,50000,5700000,425000,367000,2022
12185, Valley Falls, NY,6,34900,1400000,184900,0,2022
12186, Voorheesville, NY,47,30000,776900,339500,387900,2022
12187, Warnerville, NY,3,22900,149000,145500,0,2022
12188, Waterford, NY,40,85000,1300000,275000,262300,2022
12189, Watervliet, NY,66,25000,650000,239900,242500,2022
12190, Wells, NY,18,15000,575000,254500,0,2022
12192, West Coxsackie, NY,9,25000,889000,350000,0,2022
12193, Westerlo, NY,21,10500,1200000,319800,0,2022
12194, West Fulton, NY,3,235000,850000,599900,0,2022
12196, West Sand Lake, NY,9,54500,436900,324900,360500,2022
12197, Worcester, NY,31,19000,545000,199000,214500,2022
12198, Wynantskill, NY,64,60000,1200000,275000,261500,2022
12202, Albany, NY,61,15000,995000,157400,138600,2022
12203, Albany, NY,98,50000,3300000,257000,260000,2022
12204, Albany, NY,22,124900,1600000,393000,468700,2022
12205, Albany, NY,98,25000,849900,275000,310000,2022
12206, Albany, NY,107,12500,1500000,199000,230000,2022
12207, Albany, NY,4,195000,8000000,0,0,2022
12208, Albany, NY,77,24900,1400000,259000,264600,2022
12209, Albany, NY,57,25000,600000,175000,197100,2022
12210, Albany, NY,66,50000,1200000,165000,325000,2022
12211, Albany, NY,59,179900,2500000,457500,489000,2022
12302, Schenectady, NY,135,5900,999000,249900,255000,2022
12303, Schenectady, NY,156,10000,1200000,241200,285100,2022
12304, Schenectady, NY,128,23500,518900,209900,245000,2022
12305, Schenectady, NY,25,50000,1700000,298000,0,2022
12306, Schenectady, NY,131,1,1200000,229900,240500,2022
12307, Schenectady, NY,39,10000,309900,114000,0,2022
12308, Schenectady, NY,101,12900,2300000,195000,230000,2022
12309, Schenectady, NY,191,10000,999900,318000,305000,2022
12401, Kingston, NY,233,19500,9900000,379000,353500,2022
12404, Accord, NY,32,92500,2900000,585000,547000,2022
12405, Acra, NY,9,124900,1300000,299000,0,2022
12406, Arkville, NY,9,110000,750000,292500,0,2022
12409, Bearsville, NY,11,289000,5000000,774000,672500,2022
12410, Big Indian, NY,11,179000,1800000,429000,0,2022
12412, Boiceville, NY,8,189000,975000,329500,0,2022
12413, Cairo, NY,79,15000,2000000,289900,0,2022
12414, Catskill, NY,107,29000,3600000,395000,372000,2022
12416, Chichester, NY,8,33000,2900000,559000,0,2022
12418, Cornwallville, NY,4,49900,399000,0,0,2022
12419, Cottekill, NY,3,359000,799000,650000,0,2022
12421, Denver, NY,13,229000,799000,344500,0,2022
12423, East Durham, NY,21,29900,789000,384500,0,2022
12424, East Jewett, NY,13,32900,3700000,1200000,0,2022
12427, Elka Park, NY,5,95000,1400000,527500,0,2022
12428, Ellenville, NY,53,12000,895000,306500,253200,2022
12430, Fleischmanns, NY,20,68400,1800000,475000,0,2022
12431, Freehold, NY,22,50000,890000,329000,0,2022
12433, Glenford, NY,4,325000,695000,814000,0,2022
12434, Grand Gorge, NY,8,79000,325000,199000,0,2022
12435, Greenfield Park, NY,9,20000,599000,64900,0,2022
12439, Hensonville, NY,6,38500,675000,2100000,0,2022
12440, High Falls, NY,24,99000,2400000,460000,0,2022
12442, Hunter, NY,93,19900,5900000,549000,0,2022
12443, Hurley, NY,28,55000,4000000,449500,467500,2022
12444, Jewett, NY,32,39900,3700000,799500,0,2022
12446, Kerhonkson, NY,68,15000,5000000,389900,507500,2022
12448, Lake Hill, NY,1,849000,849000,862000,0,2022
12449, Lake Katrine, NY,17,129000,2300000,579000,0,2022
12450, Lanesville, NY,6,119000,999000,419500,0,2022
12451, Leeds, NY,13,34900,5000000,269500,0,2022
12455, Margaretville, NY,46,19900,2100000,279000,419000,2022
12456, Mount Marion, NY,4,219000,259900,219000,0,2022
12457, Mount Tremper, NY,3,30000,790000,650000,0,2022
12458, Napanoch, NY,19,54900,2500000,289300,0,2022
12460, Oak Hill, NY,4,79900,275000,275000,0,2022
12461, Olivebridge, NY,27,99900,1500000,799000,0,2022
12463, Palenville, NY,11,159000,3500000,325000,0,2022
12464, Phoenicia, NY,13,250000,999000,474900,580000,2022
12465, Pine Hill, NY,6,80000,1200000,400000,0,2022
12466, Port Ewen, NY,20,24500,1700000,345000,337100,2022
12468, Prattsville, NY,22,39000,2000000,350000,345000,2022
12469, Preston Hollow, NY,13,19900,799000,188000,0,2022
12470, Purling, NY,14,60000,799000,299000,0,2022
12472, Rosendale, NY,11,99900,1500000,320000,0,2022
12473, Round Top, NY,8,48500,449000,424900,0,2022
12474, Roxbury, NY,27,45000,1300000,379000,0,2022
12477, Saugerties, NY,149,50000,5000000,400000,384400,2022
12480, Shandaken, NY,21,29900,1500000,299900,0,2022
12481, Shokan, NY,27,99900,3500000,499000,320000,2022
12484, Stone Ridge, NY,49,54900,2500000,875000,469000,2022
12485, Tannersville, NY,14,65000,2400000,625000,0,2022
12486, Tillson, NY,7,225000,450000,390000,0,2022
12487, Ulster Park, NY,19,40000,1200000,599000,465000,2022
12491, West Hurley, NY,14,180000,1500000,495000,395000,2022
12492, West Kill, NY,5,219000,2500000,599900,0,2022
12494, West Shokan, NY,10,60000,2500000,475000,0,2022
12495, Willow, NY,6,449000,2900000,2800000,0,2022
12496, Windham, NY,72,69900,5900000,649000,782500,2022
12498, Woodstock, NY,61,75000,7000000,597000,587500,2022
12501, Amenia, NY,24,35000,9500000,429000,490000,2022
12502, Ancram, NY,37,60000,15000000,790000,0,2022
12503, Ancramdale, NY,7,199000,1300000,965000,0,2022
12508, Beacon, NY,77,25000,2200000,549900,490000,2022
12513, Claverack, NY,29,115000,3500000,524500,0,2022
12514, Clinton Corners, NY,29,125000,4300000,589000,592000,2022
12515, Clintondale, NY,14,65000,1200000,509900,0,2022
12516, Copake, NY,41,20000,8000000,325000,0,2022
12517, Copake Falls, NY,9,139000,665000,595000,0,2022
12518, Cornwall, NY,22,102500,1100000,425000,0,2022
12520, Cornwall-on-Hudson, NY,8,300000,869000,477000,0,2022
12521, Craryville, NY,27,125000,8000000,512500,0,2022
12522, Dover Plains, NY,29,51500,4000000,375000,474000,2022
12523, Elizaville, NY,23,39000,3000000,650000,0,2022
12524, Fishkill, NY,88,75000,6000000,400000,350000,2022
12525, Gardiner, NY,31,114500,3300000,580000,449000,2022
12526, Germantown, NY,28,149000,2300000,479000,579000,2022
12528, Highland, NY,121,19900,13500000,405000,340000,2022
12529, Hillsdale, NY,44,29000,4000000,499900,0,2022
12531, Holmes, NY,29,20000,3000000,529000,0,2022
12533, Hopewell Junction, NY,170,25000,2200000,532500,540000,2022
12534, Hudson, NY,135,35000,3300000,498000,375000,2022
12538, Hyde Park, NY,100,7900,45000000,339000,355000,2022
12540, Lagrangeville, NY,81,75000,5000000,600000,374600,2022
12542, Marlboro, NY,48,18000,4700000,419000,442500,2022
12543, Maybrook, NY,20,99000,650000,269500,0,2022
12545, Millbrook, NY,35,50000,14500000,495000,1400000,2022
12546, Millerton, NY,56,20000,5500000,449500,249000,2022
12547, Milton, NY,25,79900,999000,424900,453800,2022
12548, Modena, NY,7,30000,679000,449000,0,2022
12549, Montgomery, NY,39,79000,1700000,442500,0,2022
12550, Newburgh, NY,258,39900,6000000,350000,294500,2022
12553, New Windsor, NY,81,48000,837500,379000,311600,2022
12561, New Paltz, NY,85,44900,5900000,560000,539800,2022
12563, Patterson, NY,33,99000,3000000,427500,0,2022
12564, Pawling, NY,72,135000,2900000,525000,540000,2022
12565, Philmont, NY,15,39500,410000,299000,0,2022
12566, Pine Bush, NY,58,29000,2000000,412500,435000,2022
12567, Pine Plains, NY,45,39900,6000000,444800,385300,2022
12569, Pleasant Valley, NY,80,12500,2500000,450000,428000,2022
12570, Poughquag, NY,44,50000,2500000,525000,535000,2022
12571, Red Hook, NY,105,55000,8300000,549000,634500,2022
12572, Rhinebeck, NY,89,15000,4500000,659000,717000,2022
12575, Rock Tavern, NY,21,170000,1300000,479000,0,2022
12577, Salisbury Mills, NY,13,350000,1200000,489900,0,2022
12578, Salt Point, NY,14,18000,2400000,489000,416500,2022
12580, Staatsburg, NY,33,59900,1200000,405000,496000,2022
12581, Stanfordville, NY,23,59000,6700000,575000,705000,2022
12582, Stormville, NY,28,38000,1200000,500000,405000,2022
12583, Tivoli, NY,23,125000,1300000,429000,297800,2022
12585, Verbank, NY,17,60000,649000,579900,0,2022
12586, Walden, NY,60,49900,804000,369000,0,2022
12589, Wallkill, NY,79,38500,1300000,475000,428400,2022
12590, Wappingers Falls, NY,201,15000,1500000,399900,402500,2022
12592, Wassaic, NY,14,45000,9000000,240000,0,2022
12594, Wingdale, NY,17,42500,700000,387500,392500,2022
12601, Poughkeepsie, NY,207,18500,29000000,315000,340000,2022
12603, Poughkeepsie, NY,237,10000,2900000,375000,400000,2022
12701, Monticello, NY,117,29000,9000000,229000,0,2022
12719, Barryville, NY,21,39900,2500000,389000,0,2022
12720, Bethel, NY,52,10000,3000000,149000,0,2022
12721, Bloomingburg, NY,51,25000,2500000,399900,0,2022
12723, Callicoon, NY,16,69000,2500000,429000,0,2022
12725, Claryville, NY,6,35000,899000,193500,0,2022
12726, Cochecton, NY,34,40000,1900000,439000,0,2022
12729, Cuddebackville, NY,11,12000,1100000,295000,0,2022
12732, Eldred, NY,13,39000,2500000,298500,0,2022
12734, Ferndale, NY,8,195000,350000,295000,0,2022
12737, Glen Spey, NY,59,19900,2300000,349000,0,2022
12740, Grahamsville, NY,10,28900,1500000,375000,0,2022
12743, Highland Lake, NY,9,47000,1400000,425000,0,2022
12746, Huguenot, NY,7,65000,1200000,319900,0,2022
12747, Hurleyville, NY,10,14900,529900,179500,0,2022
12748, Jeffersonville, NY,13,54900,545000,267500,0,2022
12754, Liberty, NY,56,4500,1500000,178200,0,2022
12758, Livingston Manor, NY,53,40000,1700000,462000,0,2022
12759, Loch Sheldrake, NY,8,8000,599900,229000,0,2022
12760, Long Eddy, NY,11,45000,499000,479000,0,2022
12762, Mongaup Valley, NY,5,30000,1600000,245000,0,2022
12763, Mountain Dale, NY,13,29000,750000,287000,0,2022
12764, Narrowsburg, NY,41,19000,989000,349000,0,2022
12765, Neversink, NY,8,40000,395700,349900,0,2022
12766, North Branch, NY,6,35000,695000,425000,0,2022
12768, Parksville, NY,20,23000,929000,378000,0,2022
12770, Pond Eddy, NY,2,499000,649000,549000,0,2022
12771, Port Jervis, NY,60,29900,16000000,279000,0,2022
12775, Rock Hill, NY,73,7300,1200000,369900,0,2022
12776, Roscoe, NY,44,50000,2600000,329000,0,2022
12777, Forestburgh, NY,26,25000,1400000,289500,0,2022
12779, South Fallsburg, NY,9,159000,1600000,225000,0,2022
12780, Sparrow Bush, NY,18,20000,4000000,350000,0,2022
12783, Swan Lake, NY,18,56500,4000000,399900,0,2022
12786, White Lake, NY,10,64900,1800000,872500,0,2022
12788, Woodbourne, NY,19,59900,450000,259000,0,2022
12789, Woodridge, NY,20,4800,1300000,245000,0,2022
12790, Wurtsboro, NY,95,10500,2500000,349000,0,2022
12792, Yulan, NY,12,39000,4800000,239000,0,2022
12801, Glens Falls, NY,91,60000,2400000,229900,221000,2022
12803, South Glens Falls, NY,53,22500,1300000,235000,275000,2022
12804, Queensbury, NY,144,28000,3500000,365000,311500,2022
12808, Adirondack, NY,8,33000,699000,662000,0,2022
12809, Argyle, NY,35,20000,844400,287000,300000,2022
12810, Athol, NY,6,16900,695000,442500,0,2022
12814, Bolton Landing, NY,52,55000,9000000,712000,625000,2022
12815, Brant Lake, NY,35,17000,1600000,371900,0,2022
12816, Cambridge, NY,38,8000,1400000,187000,275000,2022
12817, Chestertown, NY,53,28000,3000000,367000,388200,2022
12819, Clemons, NY,6,52500,169900,75000,0,2022
12821, Comstock, NY,1,339900,339900,220000,0,2022
12822, Corinth, NY,52,17500,2000000,299900,330500,2022
12824, Diamond Point, NY,20,79500,1600000,848000,0,2022
12827, Fort Ann, NY,26,20000,15000000,206300,195000,2022
12828, Fort Edward, NY,65,39000,625000,229900,369000,2022
12831, Gansevoort, NY,114,32000,899900,469900,488100,2022
12832, Granville, NY,56,17500,1000000,172500,175000,2022
12833, Greenfield Center, NY,41,37900,3600000,499000,345000,2022
12834, Greenwich, NY,37,15000,939000,264900,297500,2022
12835, Hadley, NY,51,17000,925000,320000,304000,2022
12836, Hague, NY,24,58500,4000000,452000,0,2022
12837, Hampton, NY,9,95000,380000,200000,0,2022
12839, Hudson Falls, NY,91,20000,2200000,190000,189000,2022
12842, Indian Lake, NY,40,22000,3400000,379000,250000,2022
12843, Johnsburg, NY,21,20000,686000,0,0,2022
12844, Kattskill Bay, NY,4,1100000,3600000,1500000,0,2022
12845, Lake George, NY,99,34900,23500000,470000,430000,2022
12846, Lake Luzerne, NY,39,32000,999900,299000,325000,2022
12847, Long Lake, NY,18,25000,6500000,267000,0,2022
12849, Middle Granville, NY,3,50000,449900,245000,0,2022
12850, Middle Grove, NY,26,25000,899000,250000,316500,2022
12851, Minerva, NY,14,15000,849000,189900,0,2022
12852, Newcomb, NY,9,54900,530000,442000,0,2022
12853, North Creek, NY,40,19900,1800000,353300,0,2022
12857, Olmstedville, NY,3,299900,419900,39000,0,2022
12859, Porter Corners, NY,10,69500,650000,350000,330500,2022
12860, Pottersville, NY,10,59500,1200000,185000,0,2022
12861, Putnam Station, NY,13,30000,3500000,608000,140000,2022
12863, Rock City Falls, NY,5,198000,619900,409000,0,2022
12865, Salem, NY,38,19000,1500000,205000,216000,2022
12866, Saratoga Springs, NY,307,59900,17900000,599900,472500,2022
12870, Schroon Lake, NY,35,7500,1800000,361500,334500,2022
12871, Schuylerville, NY,23,35000,1000000,239900,280000,2022
12873, Shushan, NY,7,20000,699000,239900,0,2022
12878, Stony Creek, NY,15,74900,549900,249000,0,2022
12883, Ticonderoga, NY,63,7500,2700000,188000,177000,2022
12885, Warrensburg, NY,43,15900,729000,219900,177500,2022
12887, Whitehall, NY,69,8000,995000,128000,232500,2022
12901, Plattsburgh, NY,153,10900,1600000,220000,222000,2022
12903, Plattsburgh, NY,11,48000,340000,205000,0,2022
12910, Altona, NY,15,8500,250000,149000,151000,2022
12912, Au Sable Forks, NY,36,18000,810000,149700,0,2022
12913, Bloomingdale, NY,6,15000,678000,345000,0,2022
12916, Brushton, NY,14,5500,372500,134000,117000,2022
12917, Burke, NY,10,44900,265000,159000,0,2022
12918, Cadyville, NY,10,27900,1200000,140000,220000,2022
12919, Champlain, NY,24,17500,450000,185000,220000,2022
12920, Chateaugay, NY,19,25000,600000,130000,103000,2022
12921, Chazy, NY,15,26000,750000,229900,179900,2022
12922, Childwold, NY,4,90000,395000,159500,0,2022
12926, Constable, NY,15,8500,299000,168700,0,2022
12928, Crown Point, NY,28,19900,1200000,239000,232000,2022
12932, Elizabethtown, NY,14,109900,1500000,305000,0,2022
12934, Ellenburg Center, NY,7,25000,275000,119900,0,2022
12935, Ellenburg Depot, NY,16,35000,959000,250000,0,2022
12937, Fort Covington, NY,16,3400,249000,159900,0,2022
12941, Jay, NY,52,17000,7000000,331000,310500,2022
12942, Keene, NY,9,99000,395000,218000,0,2022
12944, Keeseville, NY,31,26000,650000,177500,204000,2022
12945, Lake Clear, NY,10,103000,7500000,285000,0,2022
12946, Lake Placid, NY,99,12000,31200000,649500,498800,2022
